Date;SSO;SSO_Volume;SDS;SDS_Volume;QLD;QLD_Volume;QID;QID_Volume;DDM;DDM_Volume;DXD;DXD_Volume;MVV;MVV_Volume;MZZ;MZZ_Volume;VIX Index
19/04/2007;11,4213;2142400;4376;28533;2,6944;31187200;16144;45098;14,3233;624000;4389,6;7349;15,025;387000;3428,48;2517;12,54
20/04/2007;11,615;1588800;4300;31434;2,735;26635168;15984;41735;14,6917;441000;4293,6;11604;15,2954;237600;3459,2;3897;12,07
23/04/2007;11,5575;884800;4332,8;26124;2,7363;14880000;15929,6;35166;14,595;541800;4324;14387;15,3833;565200;3388,16;3780;13,04
24/04/2007;11,5625;2228000;4332;34282;2,7581;24455424;15824;44349;14,6483;443400;4298,4;20484;15,355;514800;3382,4;2256;13,12
25/04/2007;11,7625;1858400;4252;31118;2,8375;27024320;15401,6;48340;14,955;528600;4224;11328;15,575;307200;3385,6;1319;13,21
26/04/2007;11,8;1812800;4245,6;22425;2,8672;30766976;15177,6;38299;15,0083;720000;4194,4;9044;15,715;477600;3342,72;3504;12,79
27/04/2007;11,76;1631200;4236;16276;2,8703;52977376;15216;30621;15,0283;398400;4188,8;6935;15,53;431400;3319,04;2106;12,45
30/04/2007;11,5963;1442400;4328;23182;2,7953;25312000;15664;32773;14,9033;551400;4232;12469;15,06;437400;3359,36;2406;14,22
01/05/2007;11,625;2807200;4306,4;37172;2,8125;37686400;15574,4;52251;15,0625;863400;4196;21681;15,1417;769200;3459,2;3548;13,51
02/05/2007;11,7663;2427600;4256;24412;2,8484;24784000;15340,8;44961;15,2433;935400;4143,2;12619;15,486;355800;3430,4;6070;13,08
03/05/2007;11,8725;2527200;4204;27661;2,8703;28035424;15200;40072;15,31;696600;4121,6;13102;15,555;507600;3358,72;4569;13,09
04/05/2007;11,9563;2096800;4183,2;29476;2,8772;27243296;15177,6;43282;15,4017;981600;4100,8;13357;15,7083;570600;3345,92;3070;12,91
07/05/2007;11,9637;919200;4191,2;20209;2,8706;15808000;15222,4;26198;15,4533;440400;4089,6;9903;15,7017;271200;3312;5348;13,15
08/05/2007;11,95;2545600;4190,4;22911;2,8691;28512000;15232;45438;15,4833;1846200;4088;10199;15,6617;750000;3323,52;2555;13,21
09/05/2007;12,0288;2084000;4180;21589;2,8903;28253056;15110,4;46254;15,6067;1053600;4059,2;15001;15,9383;686400;3324,16;3811;12,88
10/05/2007;11,7563;3011200;4268;42580;2,8178;48664032;15529,6;57925;15,2733;1589400;4126,4;16994;15,51;383400;3276,16;4467;13,6
11/05/2007;11,94;2061600;4196;32161;2,8841;35305056;15123,2;46450;15,535;1151400;4071,2;15331;15,7833;224400;3361,28;5194;12,95
14/05/2007;11,8963;1189600;4216,8;31439;2,8425;39194464;15337,6;49018;15,575;791400;4056;13489;15,655;459000;3299,2;3234;13,96
15/05/2007;11,8638;2696800;4229,6;56942;2,8016;44662496;15606,4;76275;15,68;976200;4036;33099;15,5233;450000;3323,52;3809;14,01
16/05/2007;12,0538;1762400;4161,6;37590;2,8537;35881600;15305,6;73584;15,9167;1062600;3964;28076;15,6717;260400;3353,6;5369;13,5
17/05/2007;12,0238;2110400;4176;29577;2,8231;24496000;15478,4;43722;15,8783;1546200;3984,8;13179;15,6967;245400;3322,88;5273;13,51
18/05/2007;12,205;2461600;4115,2;39944;2,8694;27219200;15219,2;51955;16,0683;1104600;3932,8;17473;15,865;402600;3318,4;2883;12,76
21/05/2007;12,1875;2536880;4112;37883;2,9094;33534432;15036,8;57337;15,9833;1348146;3948,8;15484;16,1333;511800;3285,12;2948;13,3
22/05/2007;12,2088;2175200;4125,6;31978;2,9128;24297568;14979,2;47862;15,9833;739800;3956,8;21260;16,2017;221400;3232;4917;13,06
23/05/2007;12,195;3068800;4120;46251;2,8872;27025824;15152;67936;15,9767;1023600;3951,2;27273;16,15;378000;3222,4;1531;13,24
24/05/2007;11,9375;5180800;4206,4;72369;2,8056;61746336;15558,4;90951;15,77;2488200;4008;41821;15,5933;702300;3238,744;3923;14,08
25/05/2007;12,0313;1632800;4152;33243;2,8356;26137600;15408;52204;15,9433;603000;3977,6;13723;15,7583;277800;3341,44;8531;13,34
29/05/2007;12,1238;1918400;4143,2;36542;2,8719;30319040;15209,6;56143;15,98;556200;3960;18328;15,9833;247200;3294,72;3308;13,53
30/05/2007;12,3238;2453600;4074,4;57620;2,9228;36470400;14928;77916;16,21;925200;3912;26862;16,3333;357600;3265,28;4313;12,83
31/05/2007;12,3113;2616000;4081,6;34293;2,9597;30003424;14755,2;61451;16,195;838200;3912;16628;16,5333;349800;3191,04;6000;13,05
01/06/2007;12,4075;2004000;4057,6;35622;2,9572;25929376;14812,8;49797;16,2817;786000;3896;11153;16,6633;499200;3152,64;5756;12,78
04/06/2007;12,4088;1296000;4032;21629;2,9656;17776000;14707,2;34395;16,295;556200;3888;10304;16,83;312000;3120;3969;13,29
05/06/2007;12,31;2750400;4088,8;41168;2,9697;43190400;14736;60367;16,1183;840600;3933,6;18460;16,66;368400;3102,08;3038;13,63
06/06/2007;12,0363;4656800;4180,8;56240;2,9019;46549792;15065,6;67214;15,7967;1110600;4020;27719;16,17;594600;3139,2;3794;14,87
07/06/2007;11,6288;8308000;4330,4;85755;2,805;78505600;15555,2;96711;15,295;2295600;4142,4;41202;15,4667;867600;3227,52;6005;17,06
08/06/2007;11,8875;5915200;4208;82126;2,8803;52149024;15168;93652;15,675;2217600;4041,6;28527;15,775;808800;3360;7390;14,84
11/06/2007;11,9563;4056800;4211,2;46778;2,8688;27827200;15228,8;60452;15,6817;720600;4044;14293;15,875;418800;3291,52;7533;14,71
12/06/2007;11,6625;4075200;4304,8;107754;2,83;48483200;15379,2;100369;15,4167;1109400;4115,2;31962;15,4983;399000;3283,2;3888;16,67
13/06/2007;12,025;4263200;4170,4;105386;2,8859;44880000;15088;80822;15,8317;1134600;3992;40096;15,82;297600;3360;11448;14,73
14/06/2007;12,1563;4671200;4122,4;86326;2,9369;25780800;14857,6;66679;16,0167;1168800;3948;34271;16,1267;483000;3283,84;8433;13,64
15/06/2007;12,2925;3440000;4083,2;70762;2,9922;21446400;14620,8;63047;16,205;1256400;3916;25345;16,2917;439200;3221,76;15686;13,94
18/06/2007;12,2625;2423200;4095,2;42539;2,9891;15360000;14636,8;43761;16,1383;662400;3906,4;14570;16,225;546600;3192,96;3578;13,42
19/06/2007;12,3163;3236000;4076,8;44587;2,9853;24636800;14643,2;51610;16,1906;958800;3912,8;19156;16,1667;251400;3210,88;1806;12,85
20/06/2007;11,9775;4586400;4192;76553;2,9319;34729600;14908,8;76179;15,8333;1420200;3997,6;25551;15,8383;349800;3217,28;4200;14,67
21/06/2007;12,1213;6183200;4141,6;100008;2,9869;48928000;14636,8;105141;15,9633;1635600;3969,6;45434;16,075;378000;3297,28;3314;14,21
22/06/2007;11,8975;5777600;4225,6;76004;2,9284;63596800;14896;72729;15,5833;1894800;4063,2;43533;15,88;463200;3239,68;6345;15,75
25/06/2007;11,7775;6025600;4260,8;98630;2,9141;47275584;15091,2;86248;15,49;2049636;4086,4;44652;15,53;588000;3292,16;6803;16,65
26/06/2007;11,5313;5847200;4319,2;97592;2,8813;51761280;15142,4;78997;15,2833;1357200;4095,2;46246;15,28;642600;3360;7817;18,89
27/06/2007;11,8525;5780800;4204;79367;2,9469;49999136;14659,2;73928;15,5833;1113000;4004,8;27381;15,69;510000;3392;6477;15,53
28/06/2007;11,8263;7613600;4206,4;73299;2,9544;42100576;14694,4;56426;15,6304;1362000;4021,6;28529;15,73;682800;3274,24;7496;15,54
29/06/2007;11,8125;7896000;4217,6;82032;2,9728;49285600;14595,2;76221;15,6017;1708800;4012;26843;15,66;577800;3278,72;2842;16,23
02/07/2007;12,0463;4047200;4137,6;56211;3,0106;30400000;14416;51539;15,855;777600;3948;15732;16,0833;481800;3279,36;4415;15,4
03/07/2007;12,1075;2388000;4111,2;23568;3,0453;18761600;14243,2;25137;15,86;517800;3947,2;8647;16,2333;287400;3210,88;2342;14,92
05/07/2007;12,0788;4105600;4116;50798;3,08;34660800;14060,8;51395;15,9167;655800;3947,2;15162;16,175;305400;3186,56;2481;15,48
06/07/2007;12,2063;3337600;4071,2;52647;3,1172;24800000;13923,2;45234;16,0517;648600;3912;13262;16,3683;186600;3189,752;3006;14,72
09/07/2007;12,21;2928000;4077,6;38715;3,12;20832000;13942,4;37233;16,1417;729000;3889,6;12343;16,37;311400;3151,36;5836;15,16
10/07/2007;11,8387;6586400;4188,8;87036;3,0691;34569600;14147,2;64442;15,7583;891000;3972;21029;15,925;385200;3152;1425;17,57
11/07/2007;12,04;4897600;4136;91003;3,1209;36073600;13923,2;61667;15,9267;611400;3936;17994;16,1317;252000;3237,12;4976;16,64
12/07/2007;12,445;5728800;3996;102031;3,2016;31862400;13548,8;72105;16,62;1422600;3768;35392;16,62;700800;3193,6;3388;15,54
13/07/2007;12,52;5136800;3974,4;67593;3,2487;29850240;13376;50441;16,6533;928800;3752;19570;16,635;429000;3111,68;7520;15,15
16/07/2007;12,4988;5301600;3984;66690;3,2453;28960000;13360;42770;16,8217;1065600;3735,2;19556;16,4667;406200;3088;2677;15,59
17/07/2007;12,475;3622400;3987,2;68219;3,2778;26323200;13155,2;54409;16,8333;1048200;3718,4;27934;16,5567;193800;3130,24;3717;15,63
18/07/2007;12,44;5571200;4003,2;115383;3,2813;41024000;13257,6;63293;16,77;1878600;3744;39000;16,4767;271200;3118,08;3361;16
19/07/2007;12,5163;3532800;3980,8;66918;3,2956;31747200;13145,6;53600;16,875;1103400;3716;17135;16,5167;130200;3130,88;3708;15,23
20/07/2007;12,2488;6778400;4066,4;124279;3,2678;46081536;13315,2;70833;16,6167;1884600;3781,6;32869;16,2183;270600;3120;2911;16,95
23/07/2007;12,34;3060800;4039,2;72326;3,2625;31145600;13273,6;44640;16,7973;1368000;3752;24200;16,15;221400;3175,04;4636;16,81
24/07/2007;11,9288;7395200;4172;110135;3,1738;72829888;13667,2;83119;16,31;2701800;3860;46067;15,4617;822000;3203,2;3925;18,55
25/07/2007;11,9625;8898400;4156;154520;3,1781;59188224;13702,4;89715;16,3983;2298000;3835,2;53663;15,3083;386400;3319,68;5663;18,1
26/07/2007;11,3938;18972800;4348;238434;3,1078;106467296;13996,8;140596;15,7833;5578800;3976;90113;14,6733;1379400;3362,56;13461;20,74
27/07/2007;10,98;20102400;4549,6;266720;2,9841;108601600;14473,6;121518;15,3;4621200;4120;73314;14,05;891600;3503,36;17089;24,17
30/07/2007;11,275;11138400;4400,8;195926;3,0681;107057600;14086,4;76033;15,395;3213000;4060;42684;14,5433;864600;3657,6;13156;20,87
31/07/2007;10,9813;11108800;4516;227110;2,9375;114579264;14774,4;110534;15,2167;3332400;4160;56944;14,075;939600;3529,6;14653;23,52
01/08/2007;11,1288;18282400;4462,4;338851;2,9731;162036352;14544;136824;15,3833;5813400;4072;97438;14,28;1281000;3635,2;14242;23,67
02/08/2007;11,2838;10291200;4400,8;196669;3,0319;60506112;14275,2;87946;15,6717;2418600;3998,4;61763;14,585;715200;3591,04;16060;21,22
03/08/2007;10,65;14541600;4644;282175;2,9116;80641024;14896;102988;15,055;4702200;4179,2;61406;13,7633;831600;3521,28;8628;25,16
06/08/2007;11,0688;15155200;4472;285750;2,9688;93815680;14508,8;104208;15,5183;3513600;4024;89806;13,945;1064400;3727,36;15870;22,94
07/08/2007;11,275;15258400;4377,6;267810;3,0053;89716416;14380,8;98331;15,6367;4662000;3968,8;72961;14,2567;810000;3662,08;14049;21,56
08/08/2007;11,5938;12846832;4257,6;273114;3,0934;68979200;13872;110527;16,0667;4042800;3891,2;50045;14,615;802800;3605,76;14681;21,45
09/08/2007;10,93;13498400;4508;321302;2,9391;111845184;14720;143283;15,1983;5235600;4089,6;83812;13,9117;799200;3497,6;13414;26,48
10/08/2007;10,775;23028000;4544;328111;2,8838;137003168;14934,4;164246;15,25;7812000;4144;116568;13,995;1198800;3667,2;19905;28,3
13/08/2007;10,8825;9212800;4533,6;157253;2,9213;58614400;14780,8;67759;15,0417;4108800;4159,2;40259;14,085;1052400;3638,4;19361;26,57
14/08/2007;10,5213;15332800;4660,8;258335;2,8281;80708288;15120;114279;14,6267;4914000;4212;76748;13,5833;1150200;3629,44;6894;27,68
15/08/2007;10,26;22040936;4785,6;317569;2,7234;95457504;15798,4;135835;14,2417;4759200;4369,6;92286;13,005;1141200;3767,04;11008;30,67
16/08/2007;10,3688;36197376;4736;627966;2,6609;218949248;16032;199561;14,3283;8394600;4336,8;154060;12,9767;1130400;3895,68;12784;30,83
17/08/2007;10,7963;23949600;4552;366738;2,7556;95093856;15520;89601;14,5833;4995600;4236,8;76868;13,555;1270200;3928,32;28064;29,99
20/08/2007;10,7688;16014400;4556,8;199202;2,7734;76974368;15376;71319;14,75;2412600;4232;40561;13,6583;1059600;3756,8;17125;26,33
21/08/2007;10,81;12753600;4550,4;168986;2,8516;60310528;15024;73398;14,7233;2931600;4220,8;42206;13,73;603000;3723,52;8695;25,25
22/08/2007;11,0438;14118400;4435,2;180603;2,9181;55290624;14665,6;64512;15,08;3445200;4128;43418;14,1;976200;3701,12;7363;22,89
23/08/2007;11,0225;12543880;4454,4;216326;2,9063;69179168;14761,6;79176;15,015;2487000;4134,4;41702;14,005;686400;3612,16;8598;22,62
24/08/2007;11,275;8326560;4351,2;139402;2,9922;46579200;14304;64970;15,3783;1995600;4040,8;37184;14,4583;398400;3640,32;12458;20,72
27/08/2007;11,0813;7625760;4436;106650;2,9334;36406176;14604,8;45398;15,2333;1524600;4083,2;25906;14,1217;533400;3534,72;5023;22,72
28/08/2007;10,6225;11436000;4612;173196;2,8078;89008768;15216;72857;14,6583;3046800;4240,8;44191;13,4267;708600;3615,36;4216;26,3
29/08/2007;11,0025;7967200;4444,8;218372;2,9622;65872000;14374,4;84949;15,0917;2211000;4104;45406;14,0333;437400;3776,64;10486;23,81
30/08/2007;10,9438;10156800;4460,8;200248;3,0078;98492800;14128;97534;15,0267;2758800;4126,4;34003;13,895;594600;3600,64;9203;25,06
31/08/2007;11,1025;11450400;4390,4;232348;3,0603;71751552;13920;66046;15,2483;2747400;4072;44616;14,33;703800;3649,92;7793;23,38
04/09/2007;11,39;7453824;4295,2;137067;3,1672;59624160;13408;73170;15,5033;1638600;4009,6;21241;14,5783;459600;3550,72;11098;22,78
05/09/2007;11,1375;8642400;4379,2;157751;3,1019;82277216;13820,8;85828;15,2017;2922600;4064,8;33728;14,41;812400;3462,392;4422;24,58
06/09/2007;11,249;6312800;4352;122713;3,0938;64499200;13766,4;58300;15,31;1401600;4058,4;21501;14,4917;256200;3504;7348;23,99
07/09/2007;10,9113;12796000;4468;262115;2,9916;100654336;14256;115859;14,8067;2814600;4181,6;48801;14,0167;708000;3491,84;4167;26,23
10/09/2007;10,8387;9429600;4500;216226;2,9869;89220512;14227,2;107425;14,7667;1799400;4201,6;41156;13,7783;339600;3587,2;9028;27,38
11/09/2007;11,1375;9288168;4388;170415;3,0625;70614784;13888;87021;15,1633;2544000;4076,8;41509;14,1067;313800;3676,032;6604;25,27
12/09/2007;11,1875;6729600;4360;148700;3,0759;57450880;13868,8;81745;15,1667;1344600;4052;23720;14,0967;292800;3580,16;4756;24,96
13/09/2007;11,3075;7085600;4323,2;137121;3,0894;55630208;13788,8;59117;15,4933;1873800;4021,6;35502;14,1783;355200;3595,52;4904;24,76
14/09/2007;11,325;4652000;4312;155441;3,0891;43465344;13760;70891;15,4817;1859154;3992,8;29596;14,2767;343200;3580,8;5205;24,92
17/09/2007;11,18;4029600;4365,6;134361;3,0372;50459552;14070,4;66469;15,3833;1065600;4027,2;28848;14,0583;192000;3554,56;5169;26,48
18/09/2007;11,8387;13190400;4116;255129;3,1956;82659840;13286,4;102166;16,1167;4188000;3828;58694;14,9;1263600;3592,32;5398;20,35
19/09/2007;11,9963;8000000;4059,2;206338;3,2147;72993760;13244,8;77118;16,2517;2409600;3796;38091;15,07;975600;3388,152;13303;20,03
20/09/2007;11,8375;6814400;4124,8;158318;3,1941;48509856;13334,4;60799;16,2;1814400;3820;27277;14,8367;675600;3363,84;9950;20,45
21/09/2007;11,875;4360800;4104,8;99692;3,2328;37481600;13100,8;56850;16,35;1367400;3792;20595;14,8383;406200;3406,08;4855;19
24/09/2007;11,85;6256800;4132;166640;3,2678;51272800;13046,4;71724;16,1917;1226400;3820,8;24623;14,6734;318600;3410,56;3317;19,37
25/09/2007;11,7813;6598400;4098,4;144790;3,3247;41316800;12489,6;77236;16,2417;1488516;3792;31575;14,6533;583200;3439,36;10586;18,6
26/09/2007;11,8688;5700800;4072;154957;3,3544;49960928;12476,8;80262;16,375;1241400;3731,2;25639;14,8467;195000;3406,72;4063;17,63
27/09/2007;12,0125;4864752;4018,4;118001;3,3984;35704352;12355,2;50621;16,4667;874200;3708;16586;15,0617;264600;3360;6370;17
28/09/2007;11,935;5070072;4053,6;93371;3,3781;45416640;12400;54988;16,4383;966600;3711,2;17195;14,9983;296400;3310,72;3072;18
01/10/2007;12,23;6518112;3959,2;148166;3,4359;44909600;12134,4;55189;16,87;2031882;3638,4;36644;15,3533;559980;3335,04;2242;17,84
02/10/2007;12,1975;5648800;3958,4;94141;3,4438;36420160;12204,8;44928;16,79;1432800;3645,6;17505;15,5067;508200;3250,56;6277;18,49
03/10/2007;12,1113;5905464;3987,2;83928;3,3906;39283360;12352;61683;16,6233;1066200;3656;16794;15,5133;273000;3223,04;4820;18,8
04/10/2007;12,15;2853776;3975,2;53720;3,4063;35378976;12288;48044;16,595;599400;3680;15646;15,405;141600;3218,56;6856;18,44
05/10/2007;12,4425;7601920;3872;122495;3,5638;60346144;11779,2;72163;16,835;2167800;3626,4;22735;15,9817;525600;3233,92;2684;16,91
08/10/2007;12,3138;4014512;3924;56613;3,5906;40050016;11673,6;37853;16,7855;726000;3648;11137;15,7733;223200;3119,36;7581;17,46
09/10/2007;12,5138;5255200;3855,2;100169;3,6313;49684224;11504;59803;17,0783;971400;3583,2;22205;16,0233;398400;3163,52;2983;16,12
10/10/2007;12,4613;4861608;3876;70963;3,6516;51502144;11561,6;56512;16,76;2035200;3635,2;29975;15,9817;289200;3104;4008;16,67
11/10/2007;12,3688;9202752;3912;234490;3,5453;103613184;11865,6;129860;16,7333;3166530;3665,6;44548;15,855;672600;3118,56;3678;18,88
12/10/2007;12,4863;3793600;3871,2;102751;3,6478;52750400;11449,6;93200;16,94;1788654;3610,4;21127;15,8267;223200;3147,52;7636;17,73
15/10/2007;12,2925;7482112;3952;141522;3,5869;59765920;11676,8;83159;16,6433;2413200;3675,2;30681;15,75;358200;3155,2;2430;19,25
16/10/2007;12,1463;8922864;3992;184595;3,5703;64850688;11737,6;88592;16,4633;1958340;3716;37388;15,345;675900;3177,6;4348;20,02
17/10/2007;12,1688;12214280;3974,4;238278;3,6466;77523200;11475,2;100190;16,4233;2932800;3725,6;44678;15,4533;756900;3250,56;7842;18,54
18/10/2007;12,0963;6351392;4005,6;151682;3,6713;71366400;11424;85251;16,3983;954600;3734,4;25114;15,4767;149400;3230,72;7478;18,5
19/10/2007;11,4125;16794888;4213,6;288706;3,4956;147033088;11968;122349;15,5;4056246;3928;63204;14,705;459600;3222,4;5883;22,96
22/10/2007;11,575;13540992;4170,4;296277;3,5694;136075616;11728;120160;15,625;2968638;3908,8;55320;14,8567;712200;3442,56;9051;21,64
23/10/2007;11,6938;6610472;4110,4;206968;3,6931;86992288;11286,4;114313;15,8751;3579594;3878,4;50403;15,08;452400;3340,8;10916;20,41
24/10/2007;11,7125;17822416;4128;376317;3,6703;170601952;11360;174269;15,865;3658020;3855,2;83850;15,0083;949200;3309,44;7080;20,8
25/10/2007;11,7587;11990360;4101,6;240790;3,6288;129731904;11452,8;138103;15,9333;2422500;3836,8;54817;14,8917;820800;3304,96;11880;21,17
26/10/2007;12,0338;10149776;4020;189374;3,6744;96014720;11283,2;104950;16,1667;2134800;3777,6;40875;15,245;575508;3318,4;9033;19,56
29/10/2007;12,085;9948320;3995,2;127951;3,7103;91011552;11241,6;69489;16,3137;1227600;3740,8;25670;15,37;291000;3258,88;5081;19,87
30/10/2007;11,9163;6938400;4055,2;96810;3,7109;74378560;11200;62761;16,1317;1475850;3788;24628;15,1083;314400;3240,96;8081;21,07
31/10/2007;12,1863;16730440;3964;247952;3,8272;105943840;10892,8;107194;16,45;3992622;3743,2;55363;15,665;1230600;3288,96;4147;18,53
01/11/2007;11,6038;23653256;4150,4;285571;3,7125;159232704;11193,6;112358;15,6083;5080542;3889,6;68240;14,92;636600;3176,96;10539;23,21
02/11/2007;11,6313;16543720;4140;399547;3,7519;136974944;11104;145574;15,6667;4561584;3876;81537;14,9283;803400;3328;9425;23,01
05/11/2007;11,4288;15252920;4217,6;244352;3,7063;105151552;11200;102215;15,5217;2415600;3928;59760;14,65;364200;3322,24;9556;24,31
06/11/2007;11,7663;10787608;4111,2;203485;3,7672;98469472;11017,6;85975;15,805;2067276;3864;46844;15,0283;418284;3392;10828;21,39
07/11/2007;11,1425;17483008;4327,2;338964;3,5909;125887072;11520;121437;15,0517;4585500;4038,4;68524;14,4417;668190;3297,92;6594;26,49
08/11/2007;10,9975;22397504;4356;396123;3,3344;239143200;12313,6;225795;15,0183;5551992;4080;99230;14,4133;1051512;3430,4;12870;26,16
09/11/2007;10,72;21360656;4485,6;346413;3,1447;201859712;13062,4;174982;14,3883;5862924;4196;89531;14,0983;508200;3426,56;20869;28,5
12/11/2007;10,5375;17105976;4581,6;309597;2,9797;173549248;13728;137756;14,27;4062288;4248;83611;13,5417;514800;3523,848;13237;31,09
13/11/2007;11,1375;16634368;4312;225861;3,2209;143438208;12704;114172;15,0217;4009038;4062,4;60323;14,19;354600;3644,8;15654;24,1
14/11/2007;11,0163;19582376;4348;244900;3,1772;146727872;12809,6;131363;14,85;3614700;4068;55132;14,11;642600;3486,72;15493;25,94
15/11/2007;10,7363;20408416;4448;267731;3,1172;138477504;13056;142658;14,545;4370922;4149,6;74987;13,8267;706830;3504;9347;28,06
16/11/2007;10,74;17077008;4436,8;285626;3,1784;141038272;12768;127074;14,685;3882324;4132;57824;13,6967;823542;3594,24;19764;25,49
19/11/2007;10,425;22167440;4584;251260;3,0975;160999168;13139,2;102522;14,25;5229888;4246,4;40545;13,185;732408;3603,2;14382;26,01
20/11/2007;10,545;23018200;4531,2;383583;3,1206;231283264;13024;120999;14,395;5262342;4208;61614;13,1833;775200;3731,84;15691;24,88
21/11/2007;10,1475;23530800;4700;340428;3,025;202619648;13401,6;98390;13,8517;5551266;4376;37658;12,7833;439800;3724,16;18446;26,84
23/11/2007;10,45;6835432;4559,2;125333;3,0988;58161440;13062,4;22452;14,2067;1257888;4272,8;15931;13,1567;339900;3862,4;17352;25,61
26/11/2007;10,05;17879344;4776;281730;3,0156;157587200;13488;84620;13,775;5156100;4401,6;32050;12,6667;287928;3784,32;7965;28,91
27/11/2007;10,29;18219648;4640;409837;3,1088;180674176;13062,4;112000;14,2133;5022678;4268;55768;13,0283;618000;3896,32;12100;26,28
28/11/2007;10,8788;19256872;4344,8;305721;3,2953;156919520;12208;108469;14,7717;5751690;4062,4;47010;13,8183;397200;3784,32;26874;24,11
29/11/2007;10,9163;12282168;4358,4;286988;3,3203;144115712;12144;121108;15,005;4583610;4012,8;34788;13,79;226800;3559,68;16211;23,97
